,Experiment,Direction,Variables,# Objectives,Solution approach,Instance,# Variables,# Constraints,Objective value,Relative gap,Solve time (s),Error
271,4,Max,Continuous,2,N-O-10000,1600-2400.0-2.lp,1600,2400,345519630.66336,0,278.97,
272,4,Max,Continuous,2,N-O-10000,1600-2400.0-3.lp,1600,2400,316910736.699737,0,375.13,
273,4,Max,Continuous,2,N-O-10000,1600-2400.0-4.lp,1600,2400,309641446.551582,0,298.68,
274,4,Max,Continuous,2,N-O-10000,1600-2400.0-5.lp,1600,2400,308428599.784465,0,301.82,
275,4,Max,Continuous,2,N-O-10000,1600-3200-1.lp,1600,3200,206738274.957097,0,199.32,
276,4,Max,Continuous,2,N-O-10000,1600-3200-2.lp,1600,3200,237100083.184662,0,287.3,
277,4,Max,Continuous,2,N-O-10000,1600-3200-3.lp,1600,3200,237494827.365198,0,231.74,
278,4,Max,Continuous,2,N-O-10000,1600-3200-4.lp,1600,3200,214004791.734813,0,376.77,
279,4,Max,Continuous,2,N-O-10000,1600-3200-5.lp,1600,3200,245322989.971191,0,276.7,
280,4,Max,Continuous,2,N-O-10000,2000-1000.0-1.lp,2000,1000,1633038144.345324,0,241.72,
281,4,Max,Continuous,2,N-O-10000,2000-1000.0-2.lp,2000,1000,1543884895.970916,0,180.02,
282,4,Max,Continuous,2,N-O-10000,2000-1000.0-3.lp,2000,1000,1526771317.769499,0,177.25,
283,4,Max,Continuous,2,N-O-10000,2000-1000.0-4.lp,2000,1000,1664635158.660118,0,317.06,
284,4,Max,Continuous,2,N-O-10000,2000-1000.0-5.lp,2000,1000,1653439302.631815,0,274.32,
285,4,Max,Continuous,2,N-O-10000,2000-2000-1.lp,2000,2000,685896549.484853,0,404.57,
286,4,Max,Continuous,2,N-O-10000,2000-2000-2.lp,2000,2000,744327439.661311,0,207.17,
287,4,Max,Continuous,2,N-O-10000,2000-2000-3.lp,2000,2000,836878820.592013,0,367.45,
288,4,Max,Continuous,2,N-O-10000,2000-2000-4.lp,2000,2000,662453270.133574,0,256.39,
289,4,Max,Continuous,2,N-O-10000,2000-2000-5.lp,2000,2000,691677236.172938,0,338.68,
290,4,Max,Continuous,2,N-O-10000,2000-3000.0-1.lp,2000,3000,522013113.598421,0,396.38,
291,4,Max,Continuous,2,N-O-10000,2000-3000.0-2.lp,2000,3000,471430738.376822,0,227.17,
292,4,Max,Continuous,2,N-O-10000,2000-3000.0-3.lp,2000,3000,442372107.400406,0,353.69,
293,4,Max,Continuous,2,N-O-10000,2000-3000.0-4.lp,2000,3000,473791007.4594,0,238.07,
294,4,Max,Continuous,2,N-O-10000,2000-3000.0-5.lp,2000,3000,453969362.048094,0,468.88,
295,4,Max,Continuous,2,N-O-10000,2000-4000-1.lp,2000,4000,392423702.163653,0,481.15,
296,4,Max,Continuous,2,N-O-10000,2000-4000-2.lp,2000,4000,347081017.362705,0,871.45,
297,4,Max,Continuous,2,N-O-10000,2000-4000-3.lp,2000,4000,349460750.765064,0,1004.15,
298,4,Max,Continuous,2,N-O-10000,2000-4000-4.lp,2000,4000,351981809.037311,0,742.86,
299,4,Max,Continuous,2,N-O-10000,2000-4000-5.lp,2000,4000,342077036.890976,0,362.79,
300,4,Max,Continuous,2,GRB SOCP,400-200.0-1.lp,400,200,83303343.920184,0,0.141703,
301,4,Max,Continuous,2,GRB SOCP,400-200.0-2.lp,400,200,101574104.51236,0,0.137433,
302,4,Max,Continuous,2,GRB SOCP,400-200.0-3.lp,400,200,98434710.386599,0,0.14,
303,4,Max,Continuous,2,GRB SOCP,400-200.0-4.lp,400,200,93255820.076828,0,0.14,
304,4,Max,Continuous,2,GRB SOCP,400-200.0-5.lp,400,200,97289863.707206,0,0.14,
305,4,Max,Continuous,2,GRB SOCP,400-400-1.lp,400,400,26244678.955366,0,0.4,
306,4,Max,Continuous,2,GRB SOCP,400-400-2.lp,400,400,27965041.075558,0,0.35,
307,4,Max,Continuous,2,GRB SOCP,400-400-3.lp,400,400,35379226.466852,0,0.37,
308,4,Max,Continuous,2,GRB SOCP,400-400-4.lp,400,400,34665395.824017,0,0.375593,
309,4,Max,Continuous,2,GRB SOCP,400-400-5.lp,400,400,27782652.722965,0,0.36,
310,4,Max,Continuous,2,GRB SOCP,400-600.0-1.lp,400,600,14164455.165396,0,0.652688,
311,4,Max,Continuous,2,GRB SOCP,400-600.0-2.lp,400,600,17125523.089176,0,0.66,
312,4,Max,Continuous,2,GRB SOCP,400-600.0-3.lp,400,600,15578982.141024,0,0.710912,
313,4,Max,Continuous,2,GRB SOCP,400-600.0-4.lp,400,600,17892251.121993,0,0.716281,
314,4,Max,Continuous,2,GRB SOCP,400-600.0-5.lp,400,600,17946642.538253,0,0.671183,
315,4,Max,Continuous,2,GRB SOCP,400-800-1.lp,400,800,10627955.682912,0,1.14638,
316,4,Max,Continuous,2,GRB SOCP,400-800-2.lp,400,800,11332084.630033,0,1.18773,
317,4,Max,Continuous,2,GRB SOCP,400-800-3.lp,400,800,12622484.94273,0,1.25255,
318,4,Max,Continuous,2,GRB SOCP,400-800-4.lp,400,800,13323392.948093,0,1.22,
319,4,Max,Continuous,2,GRB SOCP,400-800-5.lp,400,800,12524475.203504,0,1.28,
320,4,Max,Continuous,2,GRB SOCP,800-400.0-1.lp,800,400,348836730.167719,0,0.75,
321,4,Max,Continuous,2,GRB SOCP,800-400.0-2.lp,800,400,329556547.507208,0,0.661352,
322,4,Max,Continuous,2,GRB SOCP,800-400.0-3.lp,800,400,337113207.622856,0,0.676854,
323,4,Max,Continuous,2,GRB SOCP,800-400.0-4.lp,800,400,347021874.209905,0,0.69,
324,4,Max,Continuous,2,GRB SOCP,800-400.0-5.lp,800,400,371226005.170426,0,0.652371,
325,4,Max,Continuous,2,GRB SOCP,800-800-1.lp,800,800,138411872.777633,0,2.29,
326,4,Max,Continuous,2,GRB SOCP,800-800-2.lp,800,800,128657104.955959,0,2.26563,
327,4,Max,Continuous,2,GRB SOCP,800-800-3.lp,800,800,118501594.988626,0,2.2991,
328,4,Max,Continuous,2,GRB SOCP,800-800-4.lp,800,800,124946629.839932,0,2.31032,
329,4,Max,Continuous,2,GRB SOCP,800-800-5.lp,800,800,123963907.578605,0,2.2431,
330,4,Max,Continuous,2,GRB SOCP,800-1200.0-1.lp,800,1200,89743333.456344,0,4.91,
331,4,Max,Continuous,2,GRB SOCP,800-1200.0-2.lp,800,1200,65203977.742712,0,4.88588,
332,4,Max,Continuous,2,GRB SOCP,800-1200.0-3.lp,800,1200,74318298.933285,0,5.34,
333,4,Max,Continuous,2,GRB SOCP,800-1200.0-4.lp,800,1200,78183874.516544,0,5.36904,
334,4,Max,Continuous,2,GRB SOCP,800-1200.0-5.lp,800,1200,88347231.615034,0,5.42085,
335,4,Max,Continuous,2,GRB SOCP,800-1600-1.lp,800,1600,51805042.299851,0,9.32703,
336,4,Max,Continuous,2,GRB SOCP,800-1600-2.lp,800,1600,57044113.573524,0,9.31674,
337,4,Max,Continuous,2,GRB SOCP,800-1600-3.lp,800,1600,57066191.271074,0,9.23863,
338,4,Max,Continuous,2,GRB SOCP,800-1600-4.lp,800,1600,54526853.187426,0,9.29798,
339,4,Max,Continuous,2,GRB SOCP,800-1600-5.lp,800,1600,52782253.298807,0,9.94656,
340,4,Max,Continuous,2,GRB SOCP,1200-600.0-1.lp,1200,600,777360453.88517,0,2.26,
341,4,Max,Continuous,2,GRB SOCP,1200-600.0-2.lp,1200,600,699487524.051988,0,2.1,
342,4,Max,Continuous,2,GRB SOCP,1200-600.0-3.lp,1200,600,704533087.558891,0,2.16,
343,4,Max,Continuous,2,GRB SOCP,1200-600.0-4.lp,1200,600,646978708.701678,0,2.09074,
344,4,Max,Continuous,2,GRB SOCP,1200-600.0-5.lp,1200,600,660690614.635738,0,2.03688,
345,4,Max,Continuous,2,GRB SOCP,1200-1200-1.lp,1200,1200,311250257.529711,0,8.6927,
346,4,Max,Continuous,2,GRB SOCP,1200-1200-2.lp,1200,1200,269386534.009205,0,8.76509,
347,4,Max,Continuous,2,GRB SOCP,1200-1200-3.lp,1200,1200,287771337.827604,0,8.06886,
348,4,Max,Continuous,2,GRB SOCP,1200-1200-4.lp,1200,1200,275858340.132686,0,9.40452,
349,4,Max,Continuous,2,GRB SOCP,1200-1800.0-1.lp,1200,1800,153099065.88959,0,18.0731,
350,4,Max,Continuous,2,GRB SOCP,1200-1800.0-2.lp,1200,1800,179659426.612058,0,19.7193,
351,4,Max,Continuous,2,GRB SOCP,1200-1800.0-3.lp,1200,1800,187881969.264221,0,20.2712,
352,4,Max,Continuous,2,GRB SOCP,1200-1800.0-5.lp,1200,1800,172340543.479976,0,21.8269,
353,4,Max,Continuous,2,GRB SOCP,1200-2400-1.lp,1200,2400,128782532.57147,0,39.2375,
354,4,Max,Continuous,2,GRB SOCP,1200-2400-2.lp,1200,2400,128038342.319677,0,39.8902,
355,4,Max,Continuous,2,GRB SOCP,1200-2400-3.lp,1200,2400,132560784.843693,0,36.0387,
356,4,Max,Continuous,2,GRB SOCP,1200-2400-4.lp,1200,2400,122942932.230318,0,39.266,
357,4,Max,Continuous,2,GRB SOCP,1200-2400-5.lp,1200,2400,120692590.581075,0,37.7891,
358,4,Max,Continuous,2,GRB SOCP,1600-800.0-1.lp,1600,800,1157369040.892498,0,6.79,
359,4,Max,Continuous,2,GRB SOCP,1600-800.0-2.lp,1600,800,1116597717.233591,0,6.47348,
360,4,Max,Continuous,2,GRB SOCP,1600-800.0-3.lp,1600,800,1116382739.291235,0,6.70621,
361,4,Max,Continuous,2,GRB SOCP,1600-800.0-5.lp,1600,800,1198189458.751881,0,6.28291,
362,4,Max,Continuous,2,GRB SOCP,1600-1600-1.lp,1600,1600,458644704.664097,0,24.5214,
363,4,Max,Continuous,2,GRB SOCP,1600-1600-2.lp,1600,1600,449319197.362534,0,24.6893,
364,4,Max,Continuous,2,GRB SOCP,1600-1600-3.lp,1600,1600,468119062.174254,0,22.6437,
365,4,Max,Continuous,2,GRB SOCP,1600-1600-4.lp,1600,1600,405531571.536895,0,23.2942,
366,4,Max,Continuous,2,GRB SOCP,1600-1600-5.lp,1600,1600,426042978.429077,0,23.8967,
367,4,Max,Continuous,2,GRB SOCP,1600-2400.0-1.lp,1600,2400,296073247.877553,0,56.3446,
368,4,Max,Continuous,2,GRB SOCP,1600-2400.0-2.lp,1600,2400,345519606.800081,0,50.5982,
369,4,Max,Continuous,2,GRB SOCP,1600-2400.0-3.lp,1600,2400,316910731.378952,0,50.542,
370,4,Max,Continuous,2,GRB SOCP,1600-2400.0-4.lp,1600,2400,309641387.793439,0,51.198,
371,4,Max,Continuous,2,GRB SOCP,1600-2400.0-5.lp,1600,2400,308428575.648227,0,52.21,
372,4,Max,Continuous,2,GRB SOCP,1600-3200-1.lp,1600,3200,206738226.05971,0,85.9152,
373,4,Max,Continuous,2,GRB SOCP,1600-3200-2.lp,1600,3200,237100041.109311,0,85.4833,
374,4,Max,Continuous,2,GRB SOCP,1600-3200-3.lp,1600,3200,237494822.472409,0,93.5663,
375,4,Max,Continuous,2,GRB SOCP,1600-3200-5.lp,1600,3200,245322919.951599,0,88.9491,
376,4,Max,Continuous,2,GRB SOCP,2000-1000.0-1.lp,2000,1000,1633038136.557748,0,13.04,
377,4,Max,Continuous,2,GRB SOCP,2000-1000.0-2.lp,2000,1000,1543884888.385113,0,13.3449,
378,4,Max,Continuous,2,GRB SOCP,2000-1000.0-3.lp,2000,1000,1526771282.318705,0,12.683,
379,4,Max,Continuous,2,GRB SOCP,2000-1000.0-4.lp,2000,1000,1664635153.444533,0,13.2517,
380,4,Max,Continuous,2,GRB SOCP,2000-1000.0-5.lp,2000,1000,1653439286.515058,0,13.7449,
381,4,Max,Continuous,2,GRB SOCP,2000-2000-1.lp,2000,2000,685896544.484948,0,45.2337,
382,4,Max,Continuous,2,GRB SOCP,2000-2000-2.lp,2000,2000,744327381.323162,0,45.8365,
383,4,Max,Continuous,2,GRB SOCP,2000-2000-3.lp,2000,2000,836878784.416115,0,43.0977,
384,4,Max,Continuous,2,GRB SOCP,2000-2000-4.lp,2000,2000,662453260.72735,0,43.9389,
385,4,Max,Continuous,2,GRB SOCP,2000-2000-5.lp,2000,2000,691677198.428681,0,46.1439,
386,4,Max,Continuous,2,GRB SOCP,2000-3000.0-1.lp,2000,3000,522013089.918941,0,104.304,
387,4,Max,Continuous,2,GRB SOCP,2000-3000.0-2.lp,2000,3000,471430719.727157,0,98.8687,
388,4,Max,Continuous,2,GRB SOCP,2000-3000.0-3.lp,2000,3000,442372089.406348,0,108.561,
389,4,Max,Continuous,2,GRB SOCP,2000-3000.0-4.lp,2000,3000,473790955.985317,0,101.497,
390,4,Max,Continuous,2,GRB SOCP,2000-3000.0-5.lp,2000,3000,453969309.075935,0,107.328,
391,4,Max,Continuous,2,GRB SOCP,2000-4000-1.lp,2000,4000,392423642.035723,0,179.683,
392,4,Max,Continuous,2,GRB SOCP,2000-4000-2.lp,2000,4000,347081016.779514,0,187.761,
393,4,Max,Continuous,2,GRB SOCP,2000-4000-3.lp,2000,4000,349460690.148988,0,171.752,
394,4,Max,Continuous,2,GRB SOCP,2000-4000-4.lp,2000,4000,351981764.373395,0,166.643,
395,4,Max,Continuous,3,N-O-1,400-200.0-1.lp,400,200,962841849775.335357,0,15.16,
396,4,Max,Continuous,3,N-O-1,400-200.0-2.lp,400,200,1696229129387.471497,0,17.95,
397,4,Max,Continuous,3,N-O-1,400-200.0-3.lp,400,200,985841031999.999708,0,26.3,
398,4,Max,Continuous,3,N-O-1,400-200.0-4.lp,400,200,1961630194973.21062,0,16.25,
399,4,Max,Continuous,3,N-O-1,400-200.0-5.lp,400,200,1351295955547.03004,0,23.23,
400,4,Max,Continuous,3,N-O-1,400-400-1.lp,400,400,170866923292.862727,0,89.59,
401,4,Max,Continuous,3,N-O-1,400-400-2.lp,400,400,392169787130.32461,0,171.69,
402,4,Max,Continuous,3,N-O-1,400-400-3.lp,400,400,254294363874.206342,0,20.76,
403,4,Max,Continuous,3,N-O-1,400-400-4.lp,400,400,249559178189.500251,0,748.6,
404,4,Max,Continuous,3,N-O-1,400-400-5.lp,400,400,273293194938.20904,0,401.09,
405,4,Max,Continuous,3,N-O-1,400-600.0-1.lp,400,600,139988571280.000006,0,32.39,
406,4,Max,Continuous,3,N-O-1,400-600.0-2.lp,400,600,93975785509.697947,0,507.12,
407,4,Max,Continuous,3,N-O-1,400-600.0-3.lp,400,600,116607965473.999988,0,357.81,
408,4,Max,Continuous,3,N-O-1,400-600.0-4.lp,400,600,149542058287.318827,0,25.54,
409,4,Max,Continuous,3,N-O-1,400-600.0-5.lp,400,600,122665729927.439338,0,27.73,
410,4,Max,Continuous,3,N-O-1,400-800-1.lp,400,800,70471065096.000026,0,31.68,
411,4,Max,Continuous,3,N-O-1,400-800-2.lp,400,800,67632636446.758814,0,38.27,
412,4,Max,Continuous,3,N-O-1,400-800-3.lp,400,800,64881008621.582134,0,41.37,
413,4,Max,Continuous,3,N-O-1,400-800-4.lp,400,800,51324186214.713765,0,29.47,
414,4,Max,Continuous,3,N-O-1,400-800-5.lp,400,800,93693530304.512178,0,326.19,
415,4,Max,Continuous,3,N-O-1,800-400.0-1.lp,800,400,9660291204491.355766,0,84.88,
416,4,Max,Continuous,3,N-O-1,800-400.0-2.lp,800,400,11581637637600.771032,0,66.62,
417,4,Max,Continuous,3,N-O-1,800-400.0-3.lp,800,400,8953641813244.314767,0,168.42,
418,4,Max,Continuous,3,N-O-1,800-400.0-4.lp,800,400,8009393260347.815368,0,70.34,
419,4,Max,Continuous,3,N-O-1,800-400.0-5.lp,800,400,9960192256009.457527,0,90.99,
420,4,Max,Continuous,3,N-O-1,800-800-1.lp,800,800,1971992751592.503384,0,1419.65,
421,4,Max,Continuous,3,N-O-1,800-800-2.lp,800,800,2110917808313.106826,0,900.54,
422,4,Max,Continuous,3,N-O-1,800-800-3.lp,800,800,1887610302976.348685,0,1253.61,
423,4,Max,Continuous,3,N-O-1,800-800-4.lp,800,800,2340454144361.120677,0,124.51,
424,4,Max,Continuous,3,N-O-1,800-800-5.lp,800,800,2430313579924.654894,0,80.42,
425,4,Max,Continuous,3,N-O-1,800-1200.0-1.lp,800,1200,1124794084428.35315,0,153.36,
426,4,Max,Continuous,3,N-O-1,800-1200.0-2.lp,800,1200,1255212625610.892151,0,152.27,
427,4,Max,Continuous,3,N-O-1,800-1200.0-3.lp,800,1200,967347918679.999732,0,130,
428,4,Max,Continuous,3,N-O-1,800-1200.0-4.lp,800,1200,943519973408.999647,0,113.01,
429,4,Max,Continuous,3,N-O-1,800-1200.0-5.lp,800,1200,940797189720.000613,0,159.27,
430,4,Max,Continuous,3,N-O-1,800-1600-1.lp,800,1600,687788910509.999965,0,1687.43,
431,4,Max,Continuous,3,N-O-1,800-1600-2.lp,800,1600,603948330321.187204,0,161.76,
432,4,Max,Continuous,3,N-O-1,800-1600-3.lp,800,1600,632846450299.858928,0,157.67,
433,4,Max,Continuous,3,N-O-1,800-1600-4.lp,800,1600,562613402988.813102,0,328.64,
434,4,Max,Continuous,3,N-O-1,800-1600-5.lp,800,1600,656901346042.763887,0,195.2,
435,4,Max,Continuous,3,N-O-1,1200-600.0-1.lp,1200,600,29911194444115.310984,0,2014.07,
436,4,Max,Continuous,3,N-O-1,1200-600.0-2.lp,1200,600,35710403433207.986431,0,532.4,
437,4,Max,Continuous,3,N-O-1,1200-600.0-3.lp,1200,600,34715663794224.025583,0,2792.79,
438,4,Max,Continuous,3,N-O-1,1200-600.0-4.lp,1200,600,35365625975927.817314,0,1015.11,
439,4,Max,Continuous,3,N-O-1,1200-600.0-5.lp,1200,600,28234796185939.020201,0,794.95,
440,4,Max,Continuous,3,N-O-1,1200-1200-1.lp,1200,1200,7310349577686.971452,0,291.14,
441,4,Max,Continuous,3,N-O-1,1200-1200-2.lp,1200,1200,7028554634393.909836,0,606.63,
442,4,Max,Continuous,3,N-O-1,1200-1200-3.lp,1200,1200,6547302616356.106982,0.00746305187447050815,3600,
443,4,Max,Continuous,3,N-O-1,1200-1200-4.lp,1200,1200,7117555094866.635712,0,164.23,
444,4,Max,Continuous,3,N-O-1,1200-1200-5.lp,1200,1200,5620880558715.268147,0,3171.37,
445,4,Max,Continuous,3,N-O-1,1200-1800.0-1.lp,1200,1800,3331002301573.838377,0,410.45,
446,4,Max,Continuous,3,N-O-1,1200-1800.0-2.lp,1200,1800,3682337674272.680525,0.162631129338287263,3600,
447,4,Max,Continuous,3,N-O-1,1200-1800.0-3.lp,1200,1800,3706797135616.05817,0.15706901273361094,3600,
448,4,Max,Continuous,3,N-O-1,1200-1800.0-4.lp,1200,1800,4103671893040.826368,0,413.75,
449,4,Max,Continuous,3,N-O-1,1200-1800.0-5.lp,1200,1800,3368762908604.00049,0.233938480978127497,3600,
450,4,Max,Continuous,3,N-O-1,1200-2400-1.lp,1200,2400,2227740986542.27987,0,552.87,
451,4,Max,Continuous,3,N-O-1,1200-2400-2.lp,1200,2400,2090727830173.319269,1.83858783617020704e-07,3591.32,
452,4,Max,Continuous,3,N-O-1,1200-2400-3.lp,1200,2400,2169027991152.136375,0.0135198434095106418,3600,
453,4,Max,Continuous,3,N-O-1,1200-2400-4.lp,1200,2400,2113444150321.304732,0,526.55,
454,4,Max,Continuous,3,N-O-1,1200-2400-5.lp,1200,2400,1941001873942.428741,0.117226776067520803,3600,
455,4,Max,Continuous,3,N-O-1,1600-800.0-1.lp,1600,800,48088838171045.002586,0.0001692618739835944061,3600,
456,4,Max,Continuous,3,N-O-1,1600-800.0-2.lp,1600,800,55571997096984.478249,0,2063.84,
457,4,Max,Continuous,3,N-O-1,1600-800.0-3.lp,1600,800,61189907136665.727299,0,1320.61,
458,4,Max,Continuous,3,N-O-1,1600-800.0-4.lp,1600,800,56255550226804.346813,0,1303.54,
459,4,Max,Continuous,3,N-O-1,1600-800.0-5.lp,1600,800,76542363594482.714676,0,2058.5,
460,4,Max,Continuous,3,N-O-1,1600-1600-1.lp,1600,1600,19599276871735.332386,0,1152.01,
461,4,Max,Continuous,3,N-O-1,1600-1600-2.lp,1600,1600,19315388607824.299141,0,854.94,
462,4,Max,Continuous,3,N-O-1,1600-1600-3.lp,1600,1600,18895305988348.410662,0,530.56,
463,4,Max,Continuous,3,N-O-1,1600-1600-4.lp,1600,1600,15767657458144.618361,0.1036577334279154958,3600,
464,4,Max,Continuous,3,N-O-1,1600-1600-5.lp,1600,1600,16480228719883.72147,0,1005.84,
465,4,Max,Continuous,3,N-O-1,1600-2400.0-1.lp,1600,2400,8385036764380.967174,0.0466153052226121457,3600,
466,4,Max,Continuous,3,N-O-1,1600-2400.0-2.lp,1600,2400,8232921424624.459498,0,1161.43,
467,4,Max,Continuous,3,N-O-1,1600-2400.0-3.lp,1600,2400,7682595427815.500279,0.126483389058011882,3600,
468,4,Max,Continuous,3,N-O-1,1600-2400.0-4.lp,1600,2400,7940043652719.817766,0.0972113412163106907,3600,
469,4,Max,Continuous,3,N-O-1,1600-2400.0-5.lp,1600,2400,8618687205593.135011,0,1097.3,
470,4,Max,Continuous,3,N-O-1,1600-3200-1.lp,1600,3200,5421385918665.041114,0,951.88,
471,4,Max,Continuous,3,N-O-1,1600-3200-2.lp,1600,3200,5116679289858.247042,0,1883.28,
472,4,Max,Continuous,3,N-O-1,1600-3200-3.lp,1600,3200,5463279924449.744375,0.00613809535959983166,3600,
473,4,Max,Continuous,3,N-O-1,1600-3200-4.lp,1600,3200,5054961762615.256564,0,1260.04,
474,4,Max,Continuous,3,N-O-1,1600-3200-5.lp,1600,3200,5599743981845.891871,0.151108001615649409,3600,
475,4,Max,Continuous,3,N-O-1,2000-1000.0-1.lp,2000,1000,96730789620755.981354,6.777841118540183382e-05,3600,
476,4,Max,Continuous,3,N-O-1,2000-1000.0-2.lp,2000,1000,112796508767639.543068,0.24107971887401722826,3600,
477,4,Max,Continuous,3,N-O-1,2000-1000.0-3.lp,2000,1000,112951155182962.697601,0.0015821205743428550031,3600,
478,4,Max,Continuous,3,N-O-1,2000-1000.0-4.lp,2000,1000,86151279302414.100876,0.3181106997889616146,3600,
479,4,Max,Continuous,3,N-O-1,2000-1000.0-5.lp,2000,1000,109720120965470.234573,8.2707394055512601062e-08,3591.3,
480,4,Max,Continuous,3,N-O-1,2000-2000-1.lp,2000,2000,29942088422499.981367,1.829690771235932431e-05,3600,
481,4,Max,Continuous,3,N-O-1,2000-2000-2.lp,2000,2000,29950817190822.001963,0.004417026670597931454,3600,
482,4,Max,Continuous,3,N-O-1,2000-2000-3.lp,2000,2000,32716138373881.261795,0.3668605069849477415,3600,
483,4,Max,Continuous,3,N-O-1,2000-2000-4.lp,2000,2000,28635165027216.667343,0.2312831361100554657,3600,
484,4,Max,Continuous,3,N-O-1,2000-2000-5.lp,2000,2000,24627011649891.053034,0.5439700136450256077,3600,
485,4,Max,Continuous,3,N-O-1,2000-3000.0-1.lp,2000,3000,10575334349289.002731,0.5634457840270962251,3600,
486,4,Max,Continuous,3,N-O-1,2000-3000.0-2.lp,2000,3000,14797291280308.516574,0.1588200314138617874,3600,
487,4,Max,Continuous,3,N-O-1,2000-3000.0-3.lp,2000,3000,16346289107095.843987,0.07076432455547832598,3600,
488,4,Max,Continuous,3,N-O-1,2000-3000.0-4.lp,2000,3000,15292785980385.007831,0,2248.32,
489,4,Max,Continuous,3,N-O-1,2000-3000.0-5.lp,2000,3000,16413041436360.019388,0,1871.49,
490,4,Max,Continuous,3,N-O-1,2000-4000-1.lp,2000,4000,11935226033033.674243,5.310974649231968371e-06,3600,
491,4,Max,Continuous,3,N-O-1,2000-4000-2.lp,2000,4000,11361015462639.029907,0,1417.91,
492,4,Max,Continuous,3,N-O-1,2000-4000-3.lp,2000,4000,10719815465338.989241,0.2751816645592907504,3600,
493,4,Max,Continuous,3,N-O-1,2000-4000-4.lp,2000,4000,10677478345917.606294,0,2142.38,
494,4,Max,Continuous,3,N-O-1,2000-4000-5.lp,2000,4000,8004113152424.63157,0.438037835773389404,3600,
495,4,Max,Continuous,3,N-O-100,400-200.0-1.lp,400,200,962841901014.644432,0,477.87,
496,4,Max,Continuous,3,N-O-100,400-200.0-2.lp,400,200,1696230667596.072556,0,2066.25,
497,4,Max,Continuous,3,N-O-100,400-200.0-3.lp,400,200,985843516168.441896,0,2608.71,
498,4,Max,Continuous,3,N-O-100,400-200.0-4.lp,400,200,1961624234883.440079,4.0949829521978081e-05,3600,
499,4,Max,Continuous,3,N-O-100,400-200.0-5.lp,400,200,1351299223654.004051,0,254.49,
500,4,Max,Continuous,3,N-O-100,400-400-1.lp,400,400,170867063372.999096,0,124.73,
501,4,Max,Continuous,3,N-O-100,400-400-2.lp,400,400,392169939511.367642,0,1004.65,
502,4,Max,Continuous,3,N-O-100,400-400-3.lp,400,400,254294620695.238183,0,525.09,
503,4,Max,Continuous,3,N-O-100,400-400-4.lp,400,400,249559573279.492788,0,155.11,
504,4,Max,Continuous,3,N-O-100,400-400-5.lp,400,400,273293238886.459222,0,1246.28,
505,4,Max,Continuous,3,N-O-100,400-600.0-1.lp,400,600,139989095078.414398,0,3194.23,
506,4,Max,Continuous,3,N-O-100,400-600.0-2.lp,400,600,93975904904.445215,0,344.15,
507,4,Max,Continuous,3,N-O-100,400-600.0-3.lp,400,600,116608171812.429293,0,2896.64,
508,4,Max,Continuous,3,N-O-100,400-600.0-4.lp,400,600,149542261315.135152,0,1758.36,
509,4,Max,Continuous,3,N-O-100,400-600.0-5.lp,400,600,122665480331.539275,9.3883835360052651e-06,3600,
510,4,Max,Continuous,3,N-O-100,400-800-1.lp,400,800,70471390395.962316,0,180.86,
511,4,Max,Continuous,3,N-O-100,400-800-2.lp,400,800,67632678567.095056,4.099800408714645e-08,3591.29,
512,4,Max,Continuous,3,N-O-100,400-800-3.lp,400,800,64881166107.777981,0,2005.76,
513,4,Max,Continuous,3,N-O-100,400-800-4.lp,400,800,51324597424.466716,0,1342.53,
514,4,Max,Continuous,3,N-O-100,400-800-5.lp,400,800,93693675272.513253,0,545.66,
515,4,Max,Continuous,3,N-O-100,800-400.0-1.lp,800,400,9660295512978.814299,0,1213.67,
516,4,Max,Continuous,3,N-O-100,800-400.0-2.lp,800,400,10984505327984.628911,0,134.91,
517,4,Max,Continuous,3,N-O-100,800-400.0-3.lp,800,400,8953644049907.372993,3.29928725847572624e-07,3591.28,
518,4,Max,Continuous,3,N-O-100,800-400.0-4.lp,800,400,8009395831130.288895,0,3408.73,
519,4,Max,Continuous,3,N-O-100,800-400.0-5.lp,800,400,9960192475253.19717,7.26539592503449889e-08,3591.29,
520,4,Max,Continuous,3,N-O-100,800-800-1.lp,800,800,1971994174870.91614,8.18955431554208538e-09,3591.29,
521,4,Max,Continuous,3,N-O-100,800-800-2.lp,800,800,2110919735587.885328,3.39433112685836377e-08,3591.28,
522,4,Max,Continuous,3,N-O-100,800-800-3.lp,800,800,1887612239616.314952,0,3309.26,
523,4,Max,Continuous,3,N-O-100,800-800-4.lp,800,800,2340455333112.407917,0,3150.64,
524,4,Max,Continuous,3,N-O-100,800-800-5.lp,800,800,2430314510602.678194,0,849.32,
525,4,Max,Continuous,3,N-O-100,800-1200.0-1.lp,800,1200,1124794062410.943191,4.3499153448274259e-06,3600,
526,4,Max,Continuous,3,N-O-100,800-1200.0-2.lp,800,1200,1255215801078.317225,8.52991697148234759e-07,3591.2,
527,4,Max,Continuous,3,N-O-100,800-1200.0-3.lp,800,1200,967348265986.040314,0,1035.81,
528,4,Max,Continuous,3,N-O-100,800-1200.0-4.lp,800,1200,943522829943.947082,0,2753.05,
529,4,Max,Continuous,3,N-O-100,800-1200.0-5.lp,800,1200,940798181542.932618,0,817.3,
